,Date,Open,High,Low,Close,Adj Close,Volume
171,"May 14, 2024",1.0000,1.0015,0.9997,1.0001,1.0001,"5,790,525,927"
172,"May 13, 2024",1.0000,1.0016,0.9994,1.0000,1.0000,"5,504,768,753"
173,"May 12, 2024",1.0000,1.0008,0.9997,1.0000,1.0000,"2,560,805,182"
174,"May 11, 2024",1.0001,1.0009,0.9997,1.0000,1.0000,"3,228,859,416"
175,"May 10, 2024",1.0001,1.0025,0.9997,1.0001,1.0001,"5,916,392,041"
176,"May 9, 2024",0.9999,1.0010,0.9996,1.0001,1.0001,"5,118,793,775"
177,"May 8, 2024",0.9998,1.0014,0.9996,0.9999,0.9999,"5,502,550,653"
178,"May 7, 2024",1.0000,1.0011,0.9997,0.9998,0.9998,"5,575,954,842"
179,"May 6, 2024",1.0003,1.0014,0.9997,1.0000,1.0000,"6,005,322,108"
180,"May 5, 2024",1.0001,1.0012,0.9996,1.0002,1.0002,"4,318,363,603"
181,"May 4, 2024",1.0002,1.0013,0.9996,1.0001,1.0001,"5,593,446,561"
182,"May 3, 2024",1.0001,1.0017,0.9996,1.0002,1.0002,"7,138,386,537"
183,"May 2, 2024",1.0000,1.0015,0.9997,1.0001,1.0001,"7,331,043,686"
184,"May 1, 2024",0.9999,1.0014,0.9994,1.0000,1.0000,"9,451,759,014"
185,"Apr 30, 2024",1.0000,1.0013,0.9993,0.9999,0.9999,"8,551,034,898"
186,"Apr 29, 2024",1.0001,1.0012,0.9997,1.0000,1.0000,"6,353,850,718"
187,"Apr 28, 2024",1.0000,1.0009,0.9996,1.0001,1.0001,"4,003,587,751"
188,"Apr 27, 2024",1.0000,1.0013,0.9996,1.0000,1.0000,"4,837,869,303"
189,"Apr 26, 2024",1.0000,1.0012,0.9996,1.0001,1.0001,"6,238,863,810"
190,"Apr 25, 2024",1.0003,1.0012,0.9996,1.0000,1.0000,"7,296,808,841"
191,"Apr 24, 2024",1.0000,1.0011,0.9996,1.0005,1.0005,"7,285,867,078"
192,"Apr 23, 2024",1.0000,1.0008,0.9997,1.0000,1.0000,"5,682,840,288"
193,"Apr 22, 2024",1.0001,1.0010,0.9996,1.0000,1.0000,"7,099,413,055"
194,"Apr 21, 2024",1.0000,1.0009,0.9996,1.0000,1.0000,"4,622,993,536"
195,"Apr 20, 2024",1.0002,1.0010,0.9997,1.0001,1.0001,"5,172,051,416"
196,"Apr 19, 2024",1.0001,1.0009,0.9995,1.0001,1.0001,"11,026,707,590"
197,"Apr 18, 2024",1.0000,1.0012,0.9994,1.0002,1.0002,"8,537,096,534"
198,"Apr 17, 2024",1.0001,1.0011,0.9994,1.0000,1.0000,"8,797,320,706"
199,"Apr 16, 2024",1.0001,1.0012,0.9995,1.0000,1.0000,"9,306,979,016"
200,"Apr 15, 2024",1.0003,1.0010,0.9993,1.0002,1.0002,"9,899,289,273"
201,"Apr 14, 2024",1.0000,1.0012,0.9991,1.0003,1.0003,"10,996,382,552"
202,"Apr 13, 2024",0.9999,1.0017,0.9990,0.9999,0.9999,"12,008,147,392"
203,"Apr 12, 2024",1.0003,1.0017,0.9992,1.0000,1.0000,"10,539,883,881"
204,"Apr 11, 2024",1.0000,1.0011,0.9994,1.0003,1.0003,"7,223,448,243"
205,"Apr 10, 2024",1.0000,1.0011,0.9994,1.0002,1.0002,"7,603,456,293"
206,"Apr 9, 2024",1.0003,1.0009,0.9995,1.0000,1.0000,"7,949,691,378"
207,"Apr 8, 2024",0.9999,1.0010,0.9994,1.0002,1.0002,"8,121,148,241"
208,"Apr 7, 2024",1.0001,1.0003,0.9994,0.9999,0.9999,"4,713,439,433"
209,"Apr 6, 2024",0.9999,1.0003,0.9995,1.0001,1.0001,"8,021,149,275"
210,"Apr 5, 2024",1.0000,1.0006,0.9993,0.9999,0.9999,"13,790,745,235"
211,"Apr 4, 2024",1.0000,1.0003,0.9991,1.0000,1.0000,"12,034,799,564"
212,"Apr 3, 2024",1.0000,1.0005,0.9993,1.0000,1.0000,"9,728,672,985"
213,"Apr 2, 2024",1.0001,1.0005,0.9990,1.0000,1.0000,"12,493,890,476"
214,"Apr 1, 2024",1.0000,1.0013,0.9997,1.0000,1.0000,"9,035,171,770"
215,"Mar 31, 2024",1.0000,1.0009,0.9997,1.0000,1.0000,"5,561,724,629"
216,"Mar 30, 2024",0.9999,1.0004,0.9994,1.0000,1.0000,"5,877,790,949"
217,"Mar 29, 2024",1.0001,1.0004,0.9994,0.9999,0.9999,"7,136,644,890"
218,"Mar 28, 2024",1.0001,1.0008,0.9995,1.0000,1.0000,"8,026,263,655"
219,"Mar 27, 2024",1.0000,1.0008,0.9995,1.0001,1.0001,"10,072,829,600"
220,"Mar 26, 2024",0.9999,1.0004,0.9989,1.0001,1.0001,"8,407,213,538"
221,"Mar 25, 2024",1.0001,1.0012,0.9988,0.9999,0.9999,"8,257,351,260"
222,"Mar 24, 2024",1.0003,1.0011,0.9997,1.0001,1.0001,"5,296,441,294"
223,"Mar 23, 2024",1.0000,1.0008,0.9996,1.0002,1.0002,"5,054,824,899"
224,"Mar 22, 2024",1.0001,1.0011,0.9992,1.0000,1.0000,"8,965,555,313"
225,"Mar 21, 2024",1.0002,1.0017,0.9997,1.0001,1.0001,"9,554,155,555"
226,"Mar 20, 2024",1.0002,1.0015,0.9997,1.0002,1.0002,"13,623,240,407"
227,"Mar 19, 2024",0.9999,1.0015,0.9995,1.0001,1.0001,"14,129,126,750"
228,"Mar 18, 2024",1.0002,1.0011,0.9992,0.9999,0.9999,"12,802,524,795"
229,"Mar 17, 2024",1.0001,1.0012,0.9995,1.0002,1.0002,"11,925,580,792"
230,"Mar 16, 2024",1.0000,1.0009,0.9990,1.0001,1.0001,"12,373,832,704"
231,"Mar 15, 2024",0.9999,1.0021,0.9991,1.0000,1.0000,"17,489,269,628"
232,"Mar 14, 2024",0.9997,1.0004,0.9988,0.9999,0.9999,"13,013,493,200"
233,"Mar 13, 2024",1.0000,1.0007,0.9990,0.9998,0.9998,"10,114,698,359"
234,"Mar 12, 2024",1.0000,1.0004,0.9985,1.0000,1.0000,"12,511,458,622"
235,"Mar 11, 2024",1.0000,1.0003,0.9989,1.0000,1.0000,"12,100,716,195"
236,"Mar 10, 2024",1.0001,1.0003,0.9990,1.0000,1.0000,"7,240,540,541"
237,"Mar 9, 2024",0.9998,1.0003,0.9990,1.0000,1.0000,"5,513,805,821"
238,"Mar 8, 2024",1.0000,1.0004,0.9979,0.9999,0.9999,"10,713,621,716"
239,"Mar 7, 2024",0.9998,1.0005,0.9982,0.9997,0.9997,"10,388,182,989"
240,"Mar 6, 2024",0.9998,1.0015,0.9991,0.9998,0.9998,"12,709,293,551"
241,"Mar 5, 2024",1.0000,1.0005,0.9986,1.0000,1.0000,"18,001,924,574"
242,"Mar 4, 2024",0.9999,1.0006,0.9994,0.9999,0.9999,"10,518,120,570"
243,"Mar 3, 2024",0.9998,1.0004,0.9994,0.9999,0.9999,"5,663,975,274"
244,"Mar 2, 2024",1.0000,1.0002,0.9992,0.9998,0.9998,"5,668,798,810"
245,"Mar 1, 2024",0.9998,1.0003,0.9993,0.9999,0.9999,"7,468,283,734"
246,"Feb 29, 2024",1.0000,1.0003,0.9989,0.9998,0.9998,"10,631,188,477"
247,"Feb 28, 2024",1.0000,1.0002,0.9981,1.0000,1.0000,"11,959,164,677"
248,"Feb 27, 2024",1.0000,1.0003,0.9989,0.9999,0.9999,"8,273,690,025"
249,"Feb 26, 2024",1.0000,1.0003,0.9992,0.9999,0.9999,"6,783,326,949"
250,"Feb 25, 2024",1.0000,1.0006,0.9995,0.9999,0.9999,"3,463,826,952"
251,"Feb 24, 2024",1.0000,1.0003,0.9996,1.0001,1.0001,"3,060,116,653"
252,"Feb 23, 2024",1.0001,1.0005,0.9997,1.0000,1.0000,"4,974,874,020"
253,"Feb 22, 2024",1.0001,1.0003,0.9994,1.0000,1.0000,"6,826,866,133"
254,"Feb 21, 2024",0.9999,1.0002,0.9993,1.0000,1.0000,"6,349,227,247"
255,"Feb 20, 2024",0.9998,1.0003,0.9993,0.9999,0.9999,"7,544,920,935"
256,"Feb 19, 2024",1.0000,1.0002,0.9995,0.9999,0.9999,"5,396,207,837"
257,"Feb 18, 2024",1.0000,1.0003,0.9994,1.0001,1.0001,"3,863,859,252"
258,"Feb 17, 2024",1.0000,1.0003,0.9994,1.0001,1.0001,"3,780,445,355"
259,"Feb 16, 2024",0.9999,1.0002,0.9993,1.0000,1.0000,"5,614,125,794"
260,"Feb 15, 2024",1.0000,1.0002,0.9992,1.0000,1.0000,"7,527,179,544"
261,"Feb 14, 2024",1.0002,1.0006,0.9995,1.0000,1.0000,"6,680,249,701"
262,"Feb 13, 2024",1.0000,1.0007,0.9996,1.0001,1.0001,"6,825,450,889"
263,"Feb 12, 2024",0.9999,1.0008,0.9998,1.0000,1.0000,"6,739,557,067"
264,"Feb 11, 2024",1.0000,1.0005,0.9996,0.9999,0.9999,"4,073,957,830"
265,"Feb 10, 2024",1.0000,1.0004,0.9998,1.0000,1.0000,"3,745,251,311"
266,"Feb 9, 2024",1.0000,1.0004,0.9994,0.9999,0.9999,"8,069,980,546"
267,"Feb 8, 2024",0.9999,1.0002,0.9994,1.0000,1.0000,"6,233,371,927"
268,"Feb 7, 2024",1.0002,1.0007,0.9997,1.0001,1.0001,"5,719,303,290"
269,"Feb 6, 2024",1.0001,1.0008,0.9998,1.0002,1.0002,"4,415,864,090"
270,"Feb 5, 2024",1.0002,1.0009,0.9998,1.0001,1.0001,"4,507,910,878"
271,"Feb 4, 2024",1.0002,1.0005,0.9999,1.0001,1.0001,"2,734,642,073"
272,"Feb 3, 2024",1.0001,1.0005,0.9999,1.0001,1.0001,"2,502,413,315"
273,"Feb 2, 2024",1.0003,1.0007,0.9999,1.0001,1.0001,"4,598,678,104"
274,"Feb 1, 2024",1.0002,1.0009,0.9998,1.0003,1.0003,"5,394,329,612"
275,"Jan 31, 2024",1.0001,1.0008,0.9998,1.0002,1.0002,"7,284,362,922"
276,"Jan 30, 2024",1.0002,1.0004,0.9998,1.0001,1.0001,"5,630,117,915"
277,"Jan 29, 2024",1.0001,1.0007,0.9999,1.0002,1.0002,"4,920,736,968"
278,"Jan 28, 2024",1.0001,1.0003,0.9997,1.0001,1.0001,"4,447,643,739"
279,"Jan 27, 2024",1.0001,1.0006,0.9999,1.0001,1.0001,"2,863,545,371"
280,"Jan 26, 2024",1.0001,1.0010,0.9999,1.0001,1.0001,"5,487,181,666"
281,"Jan 25, 2024",1.0001,1.0008,0.9999,1.0003,1.0003,"4,814,403,169"
282,"Jan 24, 2024",1.0002,1.0008,0.9998,1.0002,1.0002,"5,374,964,637"
283,"Jan 23, 2024",1.0000,1.0012,0.9997,1.0001,1.0001,"6,820,740,579"
284,"Jan 22, 2024",1.0000,1.0010,0.9998,1.0000,1.0000,"7,125,306,569"
285,"Jan 21, 2024",1.0001,1.0009,0.9998,1.0000,1.0000,"2,267,115,211"
286,"Jan 20, 2024",1.0002,1.0016,0.9998,1.0000,1.0000,"2,710,642,311"
287,"Jan 19, 2024",1.0004,1.0008,0.9997,1.0002,1.0002,"5,781,605,843"
288,"Jan 18, 2024",1.0002,1.0012,0.9997,1.0002,1.0002,"6,065,965,043"
289,"Jan 17, 2024",1.0002,1.0010,0.9998,1.0002,1.0002,"5,296,515,232"
290,"Jan 16, 2024",1.0002,1.0009,0.9999,1.0002,1.0002,"5,325,841,668"
